MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Education,Marital_Status,Country,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain
3,2,7,0,4,2,1,0,2,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
203,35,305,46,17,227,2,11,5,Graduation,Single,GER,0,0,0,0,0,0,0,0,0
203,35,305,46,17,227,2,11,5,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
32,0,5,2,0,8,2,0,3,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
81,4,33,5,2,291,23,1,1,PhD,Single,SP,0,2,0,0,0,0,0,0,0
6,2,18,2,8,14,2,0,3,Graduation,Together,SA,1,0,0,0,0,0,0,0,0
76,14,74,13,5,10,5,0,4,Master,Divorced,SP,1,0,0,0,0,0,0,0,0
350,8,66,17,4,4,3,2,10,PhD,Together,GER,0,1,0,0,0,0,0,0,0
133,27,421,13,195,71,7,3,5,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
100,2,128,23,7,10,5,1,5,Graduation,Single,SA,1,0,0,0,0,0,0,0,0
188,3,180,20,3,43,7,1,6,Master,Married,GER,0,1,0,0,0,0,0,0,0
17,8,12,11,15,32,2,1,2,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
502,12,109,16,6,90,7,2,10,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
3,9,13,2,12,12,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
13,6,15,3,5,13,2,0,2,Graduation,Together,AUS,1,0,0,0,0,0,0,0,0
674,92,736,39,0,92,3,11,9,Master,Married,SP,0,0,0,0,0,0,0,0,0
202,47,197,55,42,149,5,4,8,Graduation,Single,US,0,0,0,0,0,0,0,0,0
228,122,122,208,129,30,11,2,8,Basic,Married,SP,0,0,0,0,0,0,0,0,0
544,35,133,23,151,107,4,5,4,Graduation,Widow,AUS,0,1,0,0,0,0,0,0,0
811,76,428,99,137,107,10,4,9,Graduation,Married,CA,0,1,0,0,0,0,0,0,0
342,51,936,207,35,26,5,8,12,Graduation,Married,SP,0,0,0,0,1,0,0,0,0
856,0,76,12,9,199,9,6,9,Master,Married,SA,0,1,0,0,0,0,0,0,0
34,1,14,0,0,5,2,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,1
34,1,14,0,0,5,2,0,3,Graduation,Married,SA,1,1,0,0,0,0,0,0,1
45,47,52,21,20,25,3,1,5,2n Cycle,Together,SA,0,0,0,0,0,0,0,0,0
45,47,52,21,20,25,3,1,5,2n Cycle,Together,SP,0,0,0,0,0,0,0,0,0
5,36,7,0,10,45,3,0,3,2n Cycle,Married,IND,1,0,0,0,0,0,0,0,0
201,2,43,3,5,35,5,1,5,Graduation,Married,AUS,1,1,0,0,0,0,0,0,0
201,2,43,3,5,35,5,1,5,Graduation,Married,GER,1,1,0,0,0,0,0,0,0
639,8,166,11,8,58,7,3,12,PhD,Together,SP,1,0,0,0,0,0,0,0,0
13,2,21,4,0,24,1,1,2,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
30,11,25,29,1,18,1,1,4,2n Cycle,Together,SA,1,0,0,0,0,0,0,0,0
444,44,382,11,8,17,3,7,13,Graduation,Married,SP,0,0,0,0,0,0,0,0,1
372,23,384,250,12,108,4,5,9,Graduation,Married,SA,0,0,0,0,0,1,0,0,0
255,31,446,40,56,175,3,10,11,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
184,2,19,8,8,4,2,2,6,Master,Married,SP,0,1,0,0,0,0,0,0,0
238,17,68,8,10,6,6,2,5,Graduation,Married,SP,0,2,0,1,0,0,0,0,0
162,31,127,8,17,69,4,2,7,PhD,Married,SP,0,1,0,0,0,0,0,0,0
509,0,27,0,0,10,8,3,6,Master,Married,SA,0,1,0,1,0,0,0,0,0
23,3,21,3,19,22,3,0,3,Graduation,Married,IND,1,0,0,0,0,0,0,0,0
816,42,450,55,56,154,3,10,8,Master,Single,GER,0,0,0,0,0,0,0,0,0
4,8,11,19,12,26,2,1,2,Basic,Single,SP,1,0,0,0,0,0,0,0,0
10,2,15,2,1,6,2,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
29,1,11,0,0,0,2,0,3,Graduation,Together,AUS,1,1,0,0,0,0,0,0,0
656,80,455,52,107,93,8,4,8,Graduation,Married,SP,1,0,1,0,1,0,0,0,0
656,80,455,52,107,93,8,4,8,Graduation,Married,AUS,1,0,1,0,1,0,0,0,0
482,35,553,72,160,17,4,4,9,2n Cycle,Married,GER,0,0,0,0,0,0,0,0,0
928,63,254,0,12,12,5,4,10,Master,Single,SA,0,1,0,1,0,0,0,0,0
714,8,99,11,0,47,10,7,5,Graduation,Married,GER,0,1,1,0,0,0,0,0,0
371,22,39,6,0,92,6,2,7,PhD,Married,SP,0,1,0,0,0,0,0,0,0
407,28,100,120,74,18,5,9,4,Master,Together,SP,0,0,0,0,0,0,0,0,0
1017,50,500,65,50,133,5,5,5,Graduation,Married,SP,0,1,0,1,0,1,0,1,0
41,0,17,3,1,16,1,1,3,Graduation,Together,SP,2,1,0,0,0,0,0,0,0
494,92,391,194,11,241,3,4,10,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
272,7,80,20,7,11,4,4,6,Master,Married,SP,0,0,0,0,0,0,0,0,0
87,13,34,10,6,10,4,0,4,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
173,43,118,46,27,15,5,3,6,PhD,Married,US,1,0,0,0,0,0,0,0,0
29,0,29,0,5,4,2,0,3,Graduation,Together,SA,1,0,0,0,0,0,0,0,0
1,3,6,10,0,9,1,0,3,Basic,Together,CA,1,0,0,0,0,0,0,0,0
1,3,6,10,0,9,1,0,3,Basic,Together,SA,1,0,0,0,0,0,0,0,0
292,127,635,132,127,165,3,7,9,Master,Single,SP,0,0,0,0,0,0,0,0,0
8,9,9,2,5,22,1,1,3,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
5,4,8,2,0,5,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
92,4,18,3,3,6,2,1,4,Master,Married,US,0,2,0,0,0,0,0,0,0
27,0,5,0,0,3,1,0,3,Master,Single,SP,2,1,0,0,0,0,0,0,0
27,0,5,0,0,3,1,0,3,Master,Single,US,2,1,0,0,0,0,0,0,0
162,28,818,0,28,56,4,3,7,Master,Single,CA,0,0,1,0,1,1,1,1,0
25,1,9,2,1,1,1,0,3,Graduation,Married,CA,1,1,0,0,0,0,0,0,0
25,4,9,6,8,32,2,1,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
0,2,3,4,1,5,0,0,3,Graduation,Married,IND,0,0,0,0,0,0,0,0,0
546,72,376,94,145,72,5,5,8,Graduation,Married,SP,0,0,0,1,0,0,0,0,0
555,82,257,93,61,61,10,3,12,Graduation,Married,US,1,1,0,0,0,0,0,0,0
68,6,38,3,6,41,2,2,3,Master,Married,SP,1,0,0,0,0,0,0,0,0
351,16,156,7,5,145,6,4,7,Graduation,Single,CA,0,0,0,0,0,0,0,0,0
19,18,33,24,1,8,3,0,3,PhD,Divorced,SP,1,1,0,0,0,0,0,0,0
73,3,90,12,1,32,4,1,4,2n Cycle,Married,CA,2,1,0,0,0,0,0,0,0
73,3,90,12,1,32,4,1,4,2n Cycle,Married,SP,2,1,0,0,0,0,0,0,0
263,5,233,69,41,83,5,5,8,Graduation,Single,SA,0,1,0,0,0,0,0,0,0
982,73,351,56,14,175,2,4,6,Master,Single,SP,0,0,1,0,0,0,0,0,0
495,33,255,11,33,8,6,7,9,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
264,0,21,12,6,147,6,1,5,Graduation,Single,AUS,0,1,0,0,0,0,0,0,0
15,4,13,0,0,19,1,1,2,Master,Married,SP,1,0,1,0,0,0,0,0,0
769,22,500,210,143,33,4,8,5,Graduation,Together,IND,0,0,1,0,1,1,0,0,0
5,0,8,2,0,0,0,0,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
17,8,14,10,4,3,1,0,4,Graduation,Married,GER,1,1,0,0,0,0,0,0,0
120,19,206,25,19,54,7,2,5,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
627,120,414,121,80,93,9,6,5,Graduation,Married,AUS,0,0,0,0,0,0,0,0,0
12,4,2,10,6,10,2,0,4,Graduation,Single,SA,1,1,0,0,0,0,0,0,0
12,4,2,10,6,10,2,0,4,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
312,21,206,102,92,149,7,3,10,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
359,0,134,13,26,123,6,3,8,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
490,44,125,29,20,22,6,7,11,Graduation,Single,CA,0,0,0,1,1,0,0,1,0
737,21,106,55,63,210,6,7,9,Graduation,Divorced,SP,0,0,0,0,0,1,0,0,0
11,1,4,2,0,7,1,0,2,2n Cycle,Together,SP,1,1,0,0,0,0,0,0,0
631,0,115,10,7,30,9,2,10,Graduation,Divorced,IND,0,1,0,0,0,0,0,0,0
456,19,832,75,118,38,4,5,11,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
456,19,832,75,118,38,4,5,11,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
2,0,5,2,0,1,0,0,3,Graduation,Together,IND,2,1,0,0,0,0,0,0,0
751,127,687,20,15,31,4,6,4,Master,Together,CA,0,0,0,0,0,0,0,0,0
143,6,52,11,8,17,4,1,5,Graduation,Single,US,0,1,0,0,0,0,0,0,0
14,36,11,3,26,35,1,1,4,Graduation,Married,GER,0,0,0,0,0,0,0,0,0
14,36,11,3,26,35,1,1,4,Graduation,Married,CA,0,0,0,0,0,0,0,0,0
19,1,20,16,14,28,3,0,4,Graduation,Married,AUS,1,0,0,0,0,0,0,0,0
346,17,48,23,13,13,8,1,6,Graduation,Married,CA,0,1,0,1,0,0,0,0,0
18,2,19,0,2,6,3,0,4,Master,Together,CA,1,1,0,0,0,0,0,0,0
18,2,19,0,2,6,3,0,4,Master,Together,SA,1,1,0,0,0,0,0,0,0
48,5,48,6,10,7,2,1,4,Graduation,Single,AUS,2,1,0,0,0,0,0,0,0
684,100,801,21,66,0,6,9,10,PhD,Married,AUS,0,0,0,0,1,0,0,0,0
684,100,801,21,66,0,6,9,10,PhD,Married,SP,0,0,0,0,1,0,0,0,0
712,0,45,0,0,191,2,4,5,PhD,Together,AUS,0,1,1,0,0,0,0,0,0
309,3,24,4,3,20,5,1,7,Graduation,Together,SP,0,1,0,1,0,0,0,0,0
231,65,196,38,71,124,6,5,7,Graduation,Married,CA,0,1,0,0,0,0,0,0,0
144,0,7,0,0,6,3,1,4,PhD,Single,SP,0,0,0,0,0,0,0,0,0
8,2,15,0,10,18,3,1,3,Graduation,Married,IND,2,0,0,0,0,0,0,0,0
1,11,5,4,6,9,2,0,3,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
12,23,38,30,18,7,3,1,3,2n Cycle,Together,SA,1,0,0,0,0,0,0,0,0
115,27,44,4,146,139,5,2,6,Graduation,Married,SA,0,1,0,0,0,0,0,1,0
397,46,288,20,38,70,6,5,10,Master,Married,SP,0,1,0,0,0,0,0,0,0
24,1,108,29,29,14,4,1,4,2n Cycle,Widow,SP,0,0,0,0,0,0,0,0,0
899,102,838,133,102,40,5,6,10,PhD,Single,US,0,0,0,0,0,0,0,1,0
899,102,838,133,102,40,5,6,10,PhD,Single,SA,0,0,0,0,0,0,0,1,0
897,126,196,91,112,37,10,4,7,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
25,0,11,3,0,15,1,0,3,Graduation,Together,US,1,1,0,0,0,0,0,0,0
734,26,70,11,44,17,6,3,4,Graduation,Together,SP,0,2,0,0,0,1,0,0,0
166,5,107,11,8,29,5,1,6,2n Cycle,Together,SP,1,0,0,0,0,0,0,0,0
136,1,12,0,3,32,4,1,3,Graduation,Together,SP,0,1,0,1,0,0,0,0,0
756,138,354,160,169,61,10,6,7,Graduation,Divorced,SA,0,1,0,0,0,0,0,0,0
5,4,10,2,2,7,1,0,3,Graduation,Married,US,1,0,0,0,0,0,0,0,0
35,0,13,2,0,2,2,0,3,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
20,2,14,3,0,10,2,0,2,PhD,Together,SP,1,0,0,0,0,0,0,0,0
267,6,54,8,3,50,5,2,6,PhD,Widow,SP,0,1,0,0,0,0,0,0,0
412,172,153,150,105,57,7,6,11,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
127,1,56,0,1,31,4,2,3,PhD,Together,SP,1,0,1,0,0,0,0,0,0
1279,15,287,20,0,15,3,4,7,Graduation,Married,CA,1,2,0,1,1,0,0,0,0
11,0,36,15,5,12,2,0,3,Graduation,Married,US,1,0,0,0,0,0,0,0,0
28,34,62,11,14,44,4,0,4,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
1004,59,265,115,59,27,11,10,11,PhD,Married,SP,0,1,1,0,0,0,0,1,0
1004,59,265,115,59,27,11,10,11,PhD,Married,SP,0,1,1,0,0,0,0,1,0
382,114,276,75,124,38,6,4,4,Graduation,Together,SA,0,1,0,0,0,0,0,0,0
6,6,29,12,15,8,2,1,3,Master,Divorced,SP,1,0,0,0,0,0,0,0,0
138,33,87,28,24,12,3,2,7,Graduation,Single,SA,0,1,0,0,0,0,0,0,0
104,20,101,24,15,5,5,1,5,2n Cycle,Single,IND,1,0,0,0,0,0,0,0,0
479,28,136,75,14,35,10,3,7,PhD,Married,CA,0,1,0,0,0,0,0,0,0
35,0,11,0,0,2,2,1,3,PhD,Single,SP,1,1,0,0,0,0,0,0,0
8,4,10,6,7,6,2,0,4,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
20,2,1582,1,2,1,0,22,0,PhD,Married,IND,0,1,0,0,0,0,0,0,0
199,12,31,3,12,7,3,3,5,PhD,Married,SP,0,1,0,0,0,0,0,0,0
901,61,757,186,163,20,6,5,10,Graduation,Widow,SA,0,0,0,1,0,0,0,0,0
997,15,414,99,30,76,5,6,12,Graduation,Together,SP,0,0,0,1,1,0,1,0,0
997,15,414,99,30,76,5,6,12,Graduation,Together,GER,0,0,0,1,1,0,1,0,0
508,11,59,23,5,29,11,1,6,2n Cycle,Married,SP,0,1,0,0,0,0,0,0,0
538,13,91,17,6,26,6,2,11,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
62,1,20,4,0,7,2,1,3,PhD,Single,CA,1,0,0,0,0,0,0,0,0
982,17,672,23,34,51,6,2,8,PhD,Divorced,SP,0,0,0,0,1,0,0,1,0
466,22,432,147,113,102,8,7,12,PhD,Together,IND,0,0,0,0,0,0,0,0,0
44,2,11,2,3,7,1,0,4,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
920,138,168,36,46,30,9,4,10,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
459,0,24,6,0,4,4,5,7,PhD,Divorced,US,0,1,0,1,0,0,0,1,0
459,0,24,6,0,4,4,5,7,PhD,Divorced,US,0,1,0,1,0,0,0,0,0
433,89,650,16,102,102,4,6,9,Graduation,Single,US,1,2,0,0,0,0,0,0,0
563,50,774,28,31,187,7,7,12,Graduation,Divorced,CA,0,0,0,0,0,0,0,0,0
73,28,217,10,24,115,6,1,6,Master,Together,SA,0,0,0,0,0,0,0,0,0
192,5,53,0,5,15,6,1,4,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
5,17,17,13,14,34,2,1,3,2n Cycle,Together,SP,1,0,0,0,0,0,0,0,0
453,38,279,188,38,183,7,7,10,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
54,0,7,0,0,4,2,0,3,Graduation,Married,SA,0,1,0,0,0,0,0,0,0
54,0,7,0,0,4,2,0,3,Graduation,Married,AUS,0,1,0,0,0,0,0,0,0
273,86,208,177,14,43,2,3,5,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
362,17,398,80,35,61,5,3,5,Graduation,Together,SP,0,1,0,0,0,1,0,0,0
24,0,8,0,1,4,1,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
0,6,3,7,6,12,1,0,3,2n Cycle,Married,SP,0,0,0,0,0,0,0,0,0
0,6,3,7,6,12,1,0,3,2n Cycle,Married,SP,0,0,0,0,0,0,0,0,0
55,0,6,2,0,4,1,1,3,Graduation,Widow,AUS,0,1,0,0,0,0,0,0,0
55,0,6,2,0,4,1,1,3,Graduation,Widow,SP,0,1,0,0,0,0,0,0,0
15,6,8,7,4,25,2,1,2,2n Cycle,Divorced,IND,1,0,0,0,0,0,0,0,1
321,11,309,33,26,34,9,3,5,Graduation,Divorced,US,0,1,0,0,0,0,0,0,0
372,18,126,47,48,78,5,2,11,PhD,Divorced,US,0,1,0,0,0,0,0,0,0
5,10,13,3,8,16,1,0,3,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
185,2,88,15,5,14,6,1,5,Graduation,Divorced,SP,1,0,0,0,0,0,0,0,0
267,38,701,149,165,63,5,4,10,Graduation,Married,IND,0,0,0,0,0,0,0,0,0
169,24,553,188,0,144,8,5,4,PhD,Married,CA,0,2,0,1,1,0,0,1,0
